updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-07T07:41:48Z,117,100,100,473
2026-08-07T07:41:48Z,118,800,800,1651
2026-08-07T07:41:48Z,159,200,121500,3801
2026-08-07T07:41:48Z,414,4000,4000,72
2026-08-07T07:41:48Z,422,1000,1000,72
2026-08-07T07:41:48Z,537,2222200,49002200,23
2026-08-07T07:41:48Z,555,9500000100,9500000100,1
2026-08-07T07:41:48Z,556,200,49000200,21
2026-08-07T07:41:48Z,723,700,3800,1360
2026-08-07T07:41:48Z,724,6900,6900,65
2026-08-07T07:41:48Z,729,290000100,290000100,1
2026-08-07T07:41:48Z,730,49000100,49000100,9
2026-08-07T07:41:48Z,731,289990100,289990100,2
2026-08-07T07:41:48Z,732,88762600,88762600,3
2026-08-07T07:41:48Z,733,1100,1100,84
2026-08-07T07:41:48Z,765,17800,27300,10983
2026-08-07T07:41:48Z,769,6800,32700,6292
2026-08-07T07:41:48Z,770,85000,85000,26
2026-08-07T07:41:48Z,771,2000,2000,44
2026-08-07T07:41:48Z,774,27700,34000,70589
2026-08-07T07:41:48Z,779,48502000,48502000,20
2026-08-07T07:41:48Z,783,50000,77700,2406
2026-08-07T07:41:48Z,785,28400,48000,8754
2026-08-07T07:41:48Z,787,4500,4500,94
2026-08-07T07:41:48Z,813,1000100,1000100,31
2026-08-07T07:41:48Z,814,1300,1600,722
2026-08-07T07:41:48Z,818,21000,83600,39640
2026-08-07T07:41:48Z,858,100,100,1198
2026-08-07T07:41:48Z,878,290000100,290000100,2
2026-08-07T07:41:48Z,929,400,500,1949
2026-08-07T07:41:48Z,954,19000,19000,27
2026-08-07T07:41:48Z,955,3500,3900,445
2026-08-07T07:41:48Z,961,25000,25000,82
2026-08-07T07:41:48Z,1015,4000,50000,31322
2026-08-07T07:41:48Z,1017,3900,3900,83
2026-08-07T07:41:48Z,1074,500,500,57
2026-08-07T07:41:48Z,1080,11000,840000,494
2026-08-07T07:41:48Z,1081,49000100,49000100,20
2026-08-07T07:41:48Z,1082,80300,80300,145
2026-08-07T07:41:48Z,1175,49000100,49000100,19
2026-08-07T07:41:48Z,1177,300,300,49
2026-08-07T07:41:48Z,1178,15000000,15000000,29
2026-08-07T07:41:48Z,1179,100,100,1982
2026-08-07T07:41:48Z,1180,1400,1500,1210
2026-08-07T07:41:48Z,1181,7900,8000,197
2026-08-07T07:41:48Z,1205,200,200,126
2026-08-07T07:41:48Z,1206,259500,259500,1128
2026-08-07T07:41:48Z,1210,13700,65000,114502
2026-08-07T07:41:48Z,1222,49000100,49000100,21
2026-08-07T07:41:48Z,1251,300,300,511
2026-08-07T07:41:48Z,1274,49000100,49000100,44
2026-08-07T07:41:48Z,1288,200,700,14452
2026-08-07T07:41:48Z,1326,19990000,19990000,10
2026-08-07T07:41:48Z,1399,199999900,199999900,4
2026-08-07T07:41:48Z,1401,249990000,249990000,1
2026-08-07T07:41:48Z,1468,100,300,12123
2026-08-07T07:41:48Z,1475,3500,3700,6669
2026-08-07T07:41:48Z,1476,500000,500000,49
2026-08-07T07:41:48Z,1477,300,400,530
2026-08-07T07:41:48Z,1478,9781200,9781200,20
2026-08-07T07:41:48Z,1520,900,900,240
2026-08-07T07:41:48Z,1529,13800,990000,2522
2026-08-07T07:41:48Z,1630,1500000100,1500000100,1
2026-08-07T07:41:48Z,1645,3900,5500,3969
2026-08-07T07:41:48Z,1686,15700,9905700,110
2026-08-07T07:41:48Z,1687,1500000,49000000,21
2026-08-07T07:41:48Z,1688,290001300,290001300,3
2026-08-07T07:41:48Z,1696,2000,11100,47
2026-08-07T07:41:48Z,1697,700,700,61
2026-08-07T07:41:48Z,1701,10000,10000,27
2026-08-07T07:41:48Z,1702,58900,59000,25
2026-08-07T07:41:48Z,1703,196990000,196990000,1
2026-08-07T07:41:48Z,1705,9800,65000,57930
2026-08-07T07:41:48Z,1706,290000200,290000200,1
2026-08-07T07:41:48Z,1707,100,100,157
2026-08-07T07:41:48Z,1708,100,100,142
2026-08-07T07:41:48Z,1710,200,200,1354
2026-08-07T07:41:48Z,1711,5200,24900,639
2026-08-07T07:41:48Z,1712,232200,232200,149
2026-08-07T07:41:48Z,2070,2300,2300,59
2026-08-07T07:41:48Z,2091,199000000,199000000,2
