updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-27T09:31:27Z,117,300,10400,79
2026-08-27T09:31:27Z,118,1500,2000,495
2026-08-27T09:31:27Z,159,400,10000,1788
2026-08-27T09:31:27Z,414,400,400,51
2026-08-27T09:31:27Z,422,400,400,61
2026-08-27T09:31:27Z,537,49008000,49008000,20
2026-08-27T09:31:27Z,555,9500000100,9500000100,1
2026-08-27T09:31:27Z,556,49000200,49000200,20
2026-08-27T09:31:27Z,723,500,1000,4097
2026-08-27T09:31:27Z,724,1400,1400,24
2026-08-27T09:31:27Z,729,290000100,290000100,1
2026-08-27T09:31:27Z,731,289990100,289990100,2
2026-08-27T09:31:27Z,733,400,500,254
2026-08-27T09:31:27Z,765,23700,34500,68206
2026-08-27T09:31:27Z,769,4400,6200,21607
2026-08-27T09:31:27Z,770,22200,44000,26
2026-08-27T09:31:27Z,771,800,800,39
2026-08-27T09:31:27Z,774,10800,45000,71831
2026-08-27T09:31:27Z,779,49001400,49001400,20
2026-08-27T09:31:27Z,783,93800,199600,19078
2026-08-27T09:31:27Z,785,18100,18800,7878
2026-08-27T09:31:27Z,787,2500,2600,39
2026-08-27T09:31:27Z,813,50100,50100,26
2026-08-27T09:31:27Z,814,200,200,973
2026-08-27T09:31:27Z,818,16100,45000,40608
2026-08-27T09:31:27Z,858,100,400,690
2026-08-27T09:31:27Z,878,280000100,280000100,1
2026-08-27T09:31:27Z,929,300,400,747
2026-08-27T09:31:27Z,954,10900,10900,40
2026-08-27T09:31:27Z,955,1000,1000,131
2026-08-27T09:31:27Z,961,10000,10100,43
2026-08-27T09:31:27Z,1015,900,1400,2183
2026-08-27T09:31:27Z,1017,300,300,486
2026-08-27T09:31:27Z,1074,1500,1500,45
2026-08-27T09:31:27Z,1080,1200,7400,1741
2026-08-27T09:31:27Z,1081,210100,210100,40
2026-08-27T09:31:27Z,1082,19400,19400,97
2026-08-27T09:31:27Z,1175,49000100,49000100,17
2026-08-27T09:31:27Z,1177,200,200,34
2026-08-27T09:31:27Z,1178,18731700,18731700,36
2026-08-27T09:31:27Z,1179,100,1100,3535
2026-08-27T09:31:27Z,1180,1500,1500,168
