updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-15T05:20:01Z,117,100,300,342
2026-08-15T05:20:01Z,118,800,800,1209
2026-08-15T05:20:01Z,159,3000,3100,11753
2026-08-15T05:20:01Z,414,600,600,77
2026-08-15T05:20:01Z,422,200,200,148
2026-08-15T05:20:01Z,537,4900000,49000000,22
2026-08-15T05:20:01Z,555,9500000100,9500000100,1
2026-08-15T05:20:01Z,556,49000200,49000200,20
2026-08-15T05:20:01Z,723,900,199800,1517
2026-08-15T05:20:01Z,724,2000,2800,59
2026-08-15T05:20:01Z,729,290000100,290000100,1
2026-08-15T05:20:01Z,730,49000100,49000100,9
2026-08-15T05:20:01Z,731,289990100,289990100,2
2026-08-15T05:20:01Z,732,88789500,88789500,3
2026-08-15T05:20:01Z,733,800,20000,851
2026-08-15T05:20:01Z,765,22900,34600,40650
2026-08-15T05:20:01Z,769,5400,7300,40032
2026-08-15T05:20:01Z,770,44300,44300,25
2026-08-15T05:20:01Z,771,1000,1000,42
2026-08-15T05:20:01Z,774,9500,19900,4943
2026-08-15T05:20:01Z,779,809900,809900,35
2026-08-15T05:20:01Z,783,24500,47300,27320
2026-08-15T05:20:01Z,785,27300,56800,25726
2026-08-15T05:20:01Z,787,3500,16500,39
2026-08-15T05:20:01Z,813,49000100,49000100,20
2026-08-15T05:20:01Z,814,1200,2200,809
2026-08-15T05:20:01Z,818,9500,17700,2397
2026-08-15T05:20:01Z,858,100,100,683
2026-08-15T05:20:01Z,878,290000100,290000100,2
2026-08-15T05:20:01Z,929,200,200,547
2026-08-15T05:20:01Z,954,1000,1000,34
2026-08-15T05:20:01Z,955,19300,55600,37
2026-08-15T05:20:01Z,961,9800,9800,65
2026-08-15T05:20:01Z,1015,2300,4100,46607
2026-08-15T05:20:01Z,1017,1500,1500,317
2026-08-15T05:20:01Z,1074,700,700,36
2026-08-15T05:20:01Z,1080,44100,490000,811
2026-08-15T05:20:01Z,1081,49000100,49000100,20
2026-08-15T05:20:01Z,1082,34600,34600,91
2026-08-15T05:20:01Z,1175,49000100,49000100,19
2026-08-15T05:20:01Z,1177,200,200,57
2026-08-15T05:20:01Z,1178,18731700,18731700,41
