updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-08T01:41:32Z,117,100,100,518
2026-08-08T01:41:32Z,118,700,800,1433
2026-08-08T01:41:32Z,159,600,1200,7742
2026-08-08T01:41:32Z,414,2000,4000,79
2026-08-08T01:41:32Z,422,700,1000,81
2026-08-08T01:41:32Z,537,2222200,49002200,23
2026-08-08T01:41:32Z,555,9500000100,9500000100,1
2026-08-08T01:41:32Z,556,49000200,49000200,20
2026-08-08T01:41:32Z,723,200,1000,862
2026-08-08T01:41:32Z,724,6900,6900,123
2026-08-08T01:41:32Z,729,290000100,290000100,1
2026-08-08T01:41:32Z,730,49000100,49000100,9
2026-08-08T01:41:32Z,731,289990100,289990100,1
2026-08-08T01:41:32Z,732,88762600,88762600,3
2026-08-08T01:41:32Z,733,900,1100,135
2026-08-08T01:41:32Z,765,27800,32100,19824
2026-08-08T01:41:32Z,769,12800,32700,6912
2026-08-08T01:41:32Z,770,85000,49005000,23
2026-08-08T01:41:32Z,771,2000,2000,50
2026-08-08T01:41:32Z,774,19900,34000,71466
2026-08-08T01:41:32Z,779,1002000,10002000,33
2026-08-08T01:41:32Z,783,355000,355000,1909
2026-08-08T01:41:32Z,785,19900,39600,17064
2026-08-08T01:41:32Z,787,4500,4500,467
2026-08-08T01:41:32Z,813,49000100,49000100,20
2026-08-08T01:41:32Z,814,800,1000,838
2026-08-08T01:41:32Z,818,25000,83600,39782
2026-08-08T01:41:32Z,858,100,12500,1435
2026-08-08T01:41:32Z,878,290000100,290000100,2
2026-08-08T01:41:32Z,929,500,800,898
2026-08-08T01:41:32Z,954,19000,19000,30
2026-08-08T01:41:32Z,955,3500,3500,46
2026-08-08T01:41:32Z,961,20000,25000,81
2026-08-08T01:41:32Z,1015,1500,2500,1873
2026-08-08T01:41:32Z,1017,3900,3900,116
2026-08-08T01:41:32Z,1074,500,500,43
2026-08-08T01:41:32Z,1080,7800,13000,538
2026-08-08T01:41:32Z,1081,49000100,49000100,20
2026-08-08T01:41:32Z,1082,80300,80300,99
2026-08-08T01:41:32Z,1175,49000100,49000100,17
2026-08-08T01:41:32Z,1177,300,300,64
2026-08-08T01:41:32Z,1178,15000000,15000000,29
2026-08-08T01:41:32Z,1179,1700,6400,2319
2026-08-08T01:41:32Z,1180,1300,1300,133
2026-08-08T01:41:32Z,1181,7900,8000,124
2026-08-08T01:41:32Z,1205,100,200,147
2026-08-08T01:41:32Z,1206,225000,225000,543
2026-08-08T01:41:32Z,1210,12000,65000,113534
2026-08-08T01:41:32Z,1222,49000100,49000100,20
2026-08-08T01:41:32Z,1251,300,300,637
2026-08-08T01:41:32Z,1274,49000100,49000100,44
2026-08-08T01:41:32Z,1288,200,500,14460
2026-08-08T01:41:32Z,1326,19990000,19990000,10
2026-08-08T01:41:32Z,1399,199999900,199999900,4
2026-08-08T01:41:32Z,1401,249990000,249990000,1
2026-08-08T01:41:32Z,1468,200,700,14384
2026-08-08T01:41:32Z,1475,19400,25200,6439
2026-08-08T01:41:32Z,1476,250000,500000,44
2026-08-08T01:41:32Z,1477,200,300,381
2026-08-08T01:41:32Z,1478,9781200,9781200,20
2026-08-08T01:41:32Z,1520,800,900,327
2026-08-08T01:41:32Z,1529,19500,20000,1883
2026-08-08T01:41:32Z,1630,1500000100,1500000100,1
2026-08-08T01:41:32Z,1645,3900,3900,7862
2026-08-08T01:41:32Z,1686,15700,9905700,111
2026-08-08T01:41:32Z,1687,49000000,49000000,20
2026-08-08T01:41:32Z,1688,290001300,290001300,1
2026-08-08T01:41:32Z,1696,2000,2000,60
2026-08-08T01:41:32Z,1697,700,700,68
2026-08-08T01:41:32Z,1701,10000,10000,32
2026-08-08T01:41:32Z,1702,58900,58900,36
2026-08-08T01:41:32Z,1703,95000000,95000000,2
2026-08-08T01:41:32Z,1705,14300,65000,59825
2026-08-08T01:41:32Z,1706,290000200,290000200,1
2026-08-08T01:41:32Z,1707,100,100,154
2026-08-08T01:41:32Z,1708,100,100,146
2026-08-08T01:41:32Z,1710,200,200,1345
2026-08-08T01:41:32Z,1711,1200,24900,707
2026-08-08T01:41:32Z,1712,232100,232200,68
2026-08-08T01:41:32Z,2070,2300,2300,80
2026-08-08T01:41:32Z,2091,199000000,199000000,2
2026-08-08T01:41:32Z,2251,3000,3200,2357
2026-08-08T01:41:32Z,2287,100,100,238
2026-08-08T01:41:32Z,2289,800,1000,380
2026-08-08T01:41:32Z,2290,300,400,463
2026-08-08T01:41:32Z,2295,700,700,33
2026-08-08T01:41:32Z,2296,299000100,299000100,2
2026-08-08T01:41:32Z,2304,5000,6300,1662
2026-08-08T01:41:32Z,2313,600,600,117
2026-08-08T01:41:32Z,2318,15400,15400,33027
2026-08-08T01:41:32Z,2319,29300,29600,8225
2026-08-08T01:41:32Z,2320,100,100,558729
2026-08-08T01:41:32Z,2321,100,200,125583
2026-08-08T01:41:32Z,2324,100,100,3951
2026-08-08T01:41:32Z,2325,1000,1300,18654
2026-08-08T01:41:32Z,2447,29500,36400,9005
2026-08-08T01:41:32Z,2449,26000,30500,5259
2026-08-08T01:41:32Z,2450,19300,38900,14948
2026-08-08T01:41:32Z,2452,20000,29200,5667
2026-08-08T01:41:32Z,2453,19300,49900,20666
2026-08-08T01:41:32Z,2454,500,500,558
2026-08-08T01:41:32Z,2455,200,400,813
2026-08-08T01:41:32Z,2456,500,500,201
2026-08-08T01:41:32Z,2457,106900,106900,503
2026-08-08T01:41:32Z,2458,4000,4000,225
2026-08-08T01:41:32Z,2459,12200,58500,2009
2026-08-08T01:41:32Z,2460,408500,500000,139
2026-08-08T01:41:32Z,2512,5045000,9905000,110
2026-08-08T01:41:32Z,2515,700000,700000,2762
2026-08-08T01:41:32Z,2516,49000100,49000100,20
2026-08-08T01:41:32Z,2519,3400000,3400000,1068
2026-08-08T01:41:32Z,2581,900,900,531
2026-08-08T01:41:32Z,2589,600,600,349056
2026-08-08T01:41:32Z,2590,5500000100,5500000100,1
2026-08-08T01:41:32Z,2591,990000100,990000100,1
2026-08-08T01:41:32Z,2592,2500,2500,75554
2026-08-08T01:41:32Z,2593,999800,999800,130
2026-08-08T01:41:32Z,2594,16800,16800,132
2026-08-08T01:41:32Z,2595,149900,149900,217
2026-08-08T01:41:32Z,2596,29900,29900,617
