updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-17T05:20:14Z,117,200,200,1042
2026-08-17T05:20:14Z,118,700,800,2983
2026-08-17T05:20:14Z,159,1900,1900,4904
2026-08-17T05:20:14Z,414,600,600,83
2026-08-17T05:20:14Z,422,200,200,132
2026-08-17T05:20:14Z,537,130000,130000,1
2026-08-17T05:20:14Z,555,9500000100,9500000100,1
2026-08-17T05:20:14Z,556,94659000,94659000,3
2026-08-17T05:20:14Z,723,14000,199500,1584
2026-08-17T05:20:14Z,724,500,500,150
2026-08-17T05:20:14Z,729,290000100,290000100,1
2026-08-17T05:20:14Z,730,49000100,49000100,10
2026-08-17T05:20:14Z,731,289980100,289980100,2
2026-08-17T05:20:14Z,733,700,700,259
2026-08-17T05:20:14Z,765,29700,33600,28244
2026-08-17T05:20:14Z,769,5600,5600,19467
2026-08-17T05:20:14Z,770,44100,44100,3
2026-08-17T05:20:14Z,771,900,900,28
2026-08-17T05:20:14Z,774,17000,18400,5336
2026-08-17T05:20:14Z,779,500000,500000,22
2026-08-17T05:20:14Z,783,28800,37500,2942
2026-08-17T05:20:14Z,785,30000,99900,23828
2026-08-17T05:20:14Z,787,3500,3500,43
2026-08-17T05:20:14Z,813,50100,50100,5
2026-08-17T05:20:14Z,814,400,900,5519
2026-08-17T05:20:14Z,818,17800,86700,1588
2026-08-17T05:20:14Z,858,100,10000,16858
2026-08-17T05:20:14Z,878,290000100,290000100,2
2026-08-17T05:20:14Z,929,100,10000,9108
2026-08-17T05:20:14Z,954,1000,1000,42
2026-08-17T05:20:14Z,955,9000,9000,183
2026-08-17T05:20:14Z,961,200,4000,86
2026-08-17T05:20:14Z,1015,1500,2900,6356
2026-08-17T05:20:14Z,1017,300,900,539
2026-08-17T05:20:14Z,1074,700,700,4
2026-08-17T05:20:14Z,1080,4900,22500,1306
2026-08-17T05:20:14Z,1082,185800,9801000,48
2026-08-17T05:20:14Z,1175,30000100,30000100,3
2026-08-17T05:20:14Z,1177,200,200,44
2026-08-17T05:20:14Z,1178,2629000,2629000,45
2026-08-17T05:20:14Z,1179,100,200,3541
2026-08-17T05:20:14Z,1180,300,300,74
2026-08-17T05:20:14Z,1181,1000,1000,57
2026-08-17T05:20:14Z,1205,200,200,423
2026-08-17T05:20:14Z,1206,170500,198700,902
2026-08-17T05:20:14Z,1210,12700,14000,1579
2026-08-17T05:20:14Z,1222,49009900,49009900,12
2026-08-17T05:20:14Z,1251,700,700,680
2026-08-17T05:20:14Z,1288,200,25000,90576
2026-08-17T05:20:14Z,1326,19990000,19990000,20
2026-08-17T05:20:14Z,1399,180000000,180000000,4
2026-08-17T05:20:14Z,1401,249990000,249990000,1
2026-08-17T05:20:14Z,1468,500,600,17130
2026-08-17T05:20:14Z,1475,38000,50600,5494
2026-08-17T05:20:14Z,1476,400000,400000,25
2026-08-17T05:20:14Z,1477,200,200,802
2026-08-17T05:20:14Z,1478,9781200,9781200,24
2026-08-17T05:20:14Z,1520,600,600,20
2026-08-17T05:20:14Z,1529,22000,249800,2668
2026-08-17T05:20:14Z,1630,1500000100,1500000100,1
2026-08-17T05:20:14Z,1645,500,600,3531
2026-08-17T05:20:14Z,1686,1001100,1001100,6
2026-08-17T05:20:14Z,1687,500400,500400,1
2026-08-17T05:20:14Z,1688,290001300,290001300,1
2026-08-17T05:20:14Z,1696,1900,1900,52
2026-08-17T05:20:14Z,1697,500,500,30
2026-08-17T05:20:14Z,1701,1200,1200,17
2026-08-17T05:20:14Z,1702,30000,30000,11
2026-08-17T05:20:14Z,1703,90250000,90250000,3
2026-08-17T05:20:14Z,1705,4900,11500,6081
2026-08-17T05:20:14Z,1706,290000200,290000200,1
2026-08-17T05:20:14Z,1707,200,200,234
2026-08-17T05:20:14Z,1708,200,200,367
2026-08-17T05:20:14Z,1710,200,25000,1691
2026-08-17T05:20:14Z,1711,2800,2800,829
2026-08-17T05:20:14Z,1712,231700,231700,43
2026-08-17T05:20:14Z,2070,1900,1900,84
2026-08-17T05:20:14Z,2091,199000000,199000000,2
2026-08-17T05:20:14Z,2251,2000,4100,11081
2026-08-17T05:20:14Z,2287,100,200,282
2026-08-17T05:20:14Z,2289,400,400,728
2026-08-17T05:20:14Z,2290,2900,2900,256
2026-08-17T05:20:14Z,2295,500,500,5
2026-08-17T05:20:14Z,2296,290000100,290000100,1
2026-08-17T05:20:14Z,2304,1500,1500,407
2026-08-17T05:20:14Z,2313,7000,7100,204
2026-08-17T05:20:14Z,2318,14300,17500,76009
2026-08-17T05:20:14Z,2319,24400,30000,15813
2026-08-17T05:20:14Z,2320,100,200,1288845
2026-08-17T05:20:14Z,2321,100,200,35305
2026-08-17T05:20:14Z,2324,100,200,35617
2026-08-17T05:20:14Z,2325,1000,1000,2016
2026-08-17T05:20:14Z,2447,37000,43600,37479
2026-08-17T05:20:14Z,2449,20000,32900,36742
2026-08-17T05:20:14Z,2450,31000,37500,22139
2026-08-17T05:20:14Z,2452,19900,30000,4935
2026-08-17T05:20:14Z,2453,20000,35000,13944
2026-08-17T05:20:14Z,2454,400,400,1798
2026-08-17T05:20:14Z,2455,400,12500,1507
2026-08-17T05:20:14Z,2456,1500,1500,280
2026-08-17T05:20:14Z,2457,89900,89900,438
2026-08-17T05:20:14Z,2458,3600,3600,436
2026-08-17T05:20:14Z,2459,149900,149900,5512
2026-08-17T05:20:14Z,2460,300000,300000,227
2026-08-17T05:20:14Z,2512,1903800,1903800,1523
2026-08-17T05:20:14Z,2515,405000,405000,1
2026-08-17T05:20:14Z,2516,4513400,4513400,18
2026-08-17T05:20:14Z,2519,945000,945000,833
2026-08-17T05:20:14Z,2581,800,800,213
2026-08-17T05:20:14Z,2589,700,1200,401827
2026-08-17T05:20:14Z,2590,5500000100,5500000100,1
2026-08-17T05:20:14Z,2591,990000100,990000100,1
2026-08-17T05:20:14Z,2592,1100,1800,644250
2026-08-17T05:20:14Z,2593,47500,54900,272
2026-08-17T05:20:14Z,2594,16600,16700,114
2026-08-17T05:20:14Z,2595,47900,9900000,49
2026-08-17T05:20:14Z,2596,47700,9980000,50
2026-08-17T05:20:14Z,2604,100,100,4344
2026-08-17T05:20:14Z,2605,100,200,8302
2026-08-17T05:20:14Z,2608,45000,45000,2
2026-08-17T05:20:14Z,2665,200000,450000,971
2026-08-17T05:20:14Z,2672,500,1800,2565
2026-08-17T05:20:14Z,2673,47800,490000,3096
2026-08-17T05:20:14Z,2674,11500,40000,1252
2026-08-17T05:20:14Z,2675,1000,22500,2454
2026-08-17T05:20:14Z,2677,10000,19400,4895
2026-08-17T05:20:14Z,2678,100,100,18098
2026-08-17T05:20:14Z,2679,200,200,504
