updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-22T01:12:35Z,117,100,100,314
2026-08-22T01:12:35Z,118,2000,4500,1946
2026-08-22T01:12:35Z,159,1600,1700,6259
2026-08-22T01:12:35Z,414,100,200,95
2026-08-22T01:12:35Z,422,800,900,82
2026-08-22T01:12:35Z,537,50000,49000000,23
2026-08-22T01:12:35Z,555,9500000100,9500000100,1
2026-08-22T01:12:35Z,556,49000200,49000200,20
2026-08-22T01:12:35Z,723,2900,12500,3029
2026-08-22T01:12:35Z,724,300,300,74
2026-08-22T01:12:35Z,729,290000100,290000100,1
2026-08-22T01:12:35Z,731,290006800,290006800,1
2026-08-22T01:12:35Z,732,88789300,88789300,3
2026-08-22T01:12:35Z,733,600,700,134
2026-08-22T01:12:35Z,765,20900,25500,53932
2026-08-22T01:12:35Z,769,5700,12400,23159
2026-08-22T01:12:35Z,770,44100,49004100,23
2026-08-22T01:12:35Z,771,800,800,39
2026-08-22T01:12:35Z,774,9900,14700,4788
2026-08-22T01:12:35Z,779,200000,200000,27
2026-08-22T01:12:35Z,783,21500,42600,16303
2026-08-22T01:12:35Z,785,22400,31000,26719
2026-08-22T01:12:35Z,787,2800,2800,95
2026-08-22T01:12:35Z,813,100100,100100,33
2026-08-22T01:12:35Z,814,100,800,5459
2026-08-22T01:12:35Z,818,10000,27300,2415
2026-08-22T01:12:35Z,858,500,12500,1152
2026-08-22T01:12:35Z,878,290000100,290000100,1
2026-08-22T01:12:35Z,929,200,25000,939
2026-08-22T01:12:35Z,954,900,900,48
2026-08-22T01:12:35Z,955,7990000,9906000,26
2026-08-22T01:12:35Z,961,100,100,64
2026-08-22T01:12:35Z,1015,2500,10800,24365
2026-08-22T01:12:35Z,1017,100,300,502
2026-08-22T01:12:35Z,1074,26300,26300,79
2026-08-22T01:12:35Z,1080,24900,490000,1492
2026-08-22T01:12:35Z,1081,49000100,49000100,20
2026-08-22T01:12:35Z,1082,200,9801000,52
2026-08-22T01:12:35Z,1175,49000100,49000100,17
2026-08-22T01:12:35Z,1177,200,200,33
2026-08-22T01:12:35Z,1178,18731700,18731700,38
2026-08-22T01:12:35Z,1179,100,100,1175
2026-08-22T01:12:35Z,1180,200,200,167
2026-08-22T01:12:35Z,1181,900,900,128
2026-08-22T01:12:35Z,1205,100,100,207
2026-08-22T01:12:35Z,1206,195400,209900,1672
2026-08-22T01:12:35Z,1210,9500,11200,4439
2026-08-22T01:12:35Z,1222,49000100,49000100,25
2026-08-22T01:12:35Z,1251,200,200,673
2026-08-22T01:12:35Z,1274,49000100,49000100,44
2026-08-22T01:12:35Z,1288,800,1300,13823
2026-08-22T01:12:35Z,1326,19990000,19990000,10
2026-08-22T01:12:35Z,1399,999990100,999990100,1
2026-08-22T01:12:35Z,1401,249990000,249990000,1
2026-08-22T01:12:35Z,1468,400,400,12591
2026-08-22T01:12:35Z,1475,3900,3900,12088
2026-08-22T01:12:35Z,1476,4000000,49000000,24
2026-08-22T01:12:35Z,1477,1000,1000,553
2026-08-22T01:12:35Z,1478,91000,9781000,23
2026-08-22T01:12:35Z,1520,600,600,146
2026-08-22T01:12:35Z,1529,12400,94900,5080
2026-08-22T01:12:35Z,1630,1500000100,1500000100,1
2026-08-22T01:12:35Z,1645,100,200,2755
2026-08-22T01:12:35Z,1686,9501100,9901100,114
2026-08-22T01:12:35Z,1687,49000400,49000400,23
2026-08-22T01:12:35Z,1688,290001300,290001300,1
2026-08-22T01:12:35Z,1696,1000,1000,46
2026-08-22T01:12:35Z,1697,50700,19900700,42
2026-08-22T01:12:35Z,1701,1200,49001200,23
2026-08-22T01:12:35Z,1702,30000,4900000,25
2026-08-22T01:12:35Z,1703,196990000,196990000,3
2026-08-22T01:12:35Z,1705,10000,10000,3008
2026-08-22T01:12:35Z,1706,290000200,290000200,1
2026-08-22T01:12:35Z,1707,100,1300,106
2026-08-22T01:12:35Z,1708,100,100,158
2026-08-22T01:12:35Z,1710,3800,25000,993
2026-08-22T01:12:35Z,1711,1000,1000,741
2026-08-22T01:12:35Z,1712,231500,231500,65
2026-08-22T01:12:35Z,2070,1500,1500,103
2026-08-22T01:12:35Z,2091,199000000,199000000,3
2026-08-22T01:12:35Z,2251,4400,111900,13499
2026-08-22T01:12:35Z,2287,100,100,269
2026-08-22T01:12:35Z,2289,500,500,146
2026-08-22T01:12:35Z,2290,1000,1000,350
2026-08-22T01:12:35Z,2295,500,500,30
2026-08-22T01:12:35Z,2296,290000100,290000100,2
