updated_utc,item_id,floor_copper,market_copper,quantity
2026-08-18T05:41:10Z,117,100,200,1049
2026-08-18T05:41:10Z,118,7000,7900,2871
2026-08-18T05:41:10Z,159,5400,5400,4836
2026-08-18T05:41:10Z,414,600,600,60
2026-08-18T05:41:10Z,422,200,200,126
2026-08-18T05:41:10Z,537,130000,49000000,23
2026-08-18T05:41:10Z,556,49009000,49009000,23
2026-08-18T05:41:10Z,723,4500,10000,2674
2026-08-18T05:41:10Z,724,500,500,90
2026-08-18T05:41:10Z,730,49000100,49000100,10
2026-08-18T05:41:10Z,732,88789500,88789500,3
2026-08-18T05:41:10Z,733,700,700,264
2026-08-18T05:41:10Z,765,27500,35200,65363
2026-08-18T05:41:10Z,769,4100,5600,53407
2026-08-18T05:41:10Z,770,44100,44100,28
2026-08-18T05:41:10Z,771,900,900,43
2026-08-18T05:41:10Z,774,12000,17600,6675
2026-08-18T05:41:10Z,779,500000,500000,31
2026-08-18T05:41:10Z,783,35000,42400,26945
2026-08-18T05:41:10Z,785,28000,60500,3550
2026-08-18T05:41:10Z,787,3000,3000,53
2026-08-18T05:41:10Z,813,50100,50100,25
2026-08-18T05:41:10Z,814,700,800,972
2026-08-18T05:41:10Z,818,18400,20400,2096
2026-08-18T05:41:10Z,858,100,200,1856
2026-08-18T05:41:10Z,878,580000200,580000200,1
2026-08-18T05:41:10Z,929,200,200,1298
2026-08-18T05:41:10Z,954,1000,1000,51
2026-08-18T05:41:10Z,955,8500,8500,45
2026-08-18T05:41:10Z,961,200,200,61
2026-08-18T05:41:10Z,1015,1200,2800,28011
2026-08-18T05:41:10Z,1017,300,300,461
2026-08-18T05:41:10Z,1074,700,700,27
2026-08-18T05:41:10Z,1080,4900,18500,1389
2026-08-18T05:41:10Z,1081,49000100,49000100,20
2026-08-18T05:41:10Z,1082,43300,9801000,28
2026-08-18T05:41:10Z,1175,30000100,30000100,23
2026-08-18T05:41:10Z,1177,200,200,53
2026-08-18T05:41:10Z,1178,18731700,18731700,32
2026-08-18T05:41:10Z,1179,100,100,3010
2026-08-18T05:41:10Z,1180,300,300,122
2026-08-18T05:41:10Z,1181,1000,1000,120
2026-08-18T05:41:10Z,1205,100,200,311
2026-08-18T05:41:10Z,1206,133500,310000,2280
2026-08-18T05:41:10Z,1210,9400,15100,12701
2026-08-18T05:41:10Z,1222,49009900,49009900,32
2026-08-18T05:41:10Z,1251,700,700,835
2026-08-18T05:41:10Z,1274,49000100,49000100,44
2026-08-18T05:41:10Z,1288,1100,24700,9632
2026-08-18T05:41:10Z,1326,19990000,19990000,10
2026-08-18T05:41:10Z,1399,180000000,180000000,3
2026-08-18T05:41:10Z,1468,200,600,17575
2026-08-18T05:41:10Z,1475,35600,36000,669
2026-08-18T05:41:10Z,1476,300000,400000,36
2026-08-18T05:41:10Z,1477,200,200,381
2026-08-18T05:41:10Z,1478,9781200,9781200,24
2026-08-18T05:41:10Z,1520,600,600,31
2026-08-18T05:41:10Z,1529,40500,54700,3873
2026-08-18T05:41:10Z,1645,300,500,5000
2026-08-18T05:41:10Z,1686,900000,900000,16
2026-08-18T05:41:10Z,1687,500400,49000400,21
2026-08-18T05:41:10Z,1696,1500,1500,71
2026-08-18T05:41:10Z,1697,500,500,11
2026-08-18T05:41:10Z,1701,1200,1200,26
2026-08-18T05:41:10Z,1702,30000,30000,39
2026-08-18T05:41:10Z,1703,499999900,499999900,1
2026-08-18T05:41:10Z,1705,7800,9100,13803
2026-08-18T05:41:10Z,1707,200,200,246
2026-08-18T05:41:10Z,1708,100,200,385
