updated_utc,price_copper
2026-08-01T01:04:33Z,3708800000
2026-08-01T04:24:33Z,3686520000
2026-08-01T07:04:33Z,3704530000
2026-08-01T09:24:33Z,3705610000
2026-08-01T10:44:33Z,3695490000
2026-08-01T11:44:33Z,3630980000
2026-08-01T13:44:33Z,3638340000
2026-08-01T14:44:33Z,3669510000
2026-08-01T15:44:33Z,3663430000
2026-08-01T16:24:33Z,3637930000
2026-08-01T17:44:33Z,3605640000
2026-08-01T18:24:33Z,3605230000
2026-08-01T19:44:33Z,3622710000
2026-08-01T22:04:33Z,3659410000
2026-08-02T00:04:33Z,3741840000
2026-08-02T03:44:33Z,3915940000
2026-08-02T06:24:33Z,3902760000
2026-08-02T08:44:33Z,3688760000
2026-08-02T10:24:33Z,3576850000
2026-08-02T11:44:33Z,3592610000
2026-08-02T12:24:33Z,3645100000
2026-08-02T14:04:33Z,3695630000
2026-08-02T15:24:33Z,3677270000
2026-08-02T16:24:33Z,3625410000
2026-08-02T17:24:33Z,3638200000
2026-08-02T18:24:33Z,3700390000
2026-08-02T19:44:33Z,3703980000
2026-08-02T20:44:33Z,3655320000
2026-08-02T22:04:33Z,3704940000
2026-08-02T23:04:33Z,3768340000
2026-08-03T00:04:33Z,3807370000
2026-08-03T03:44:33Z,3863750000
2026-08-03T06:44:33Z,3852040000
2026-08-03T10:24:33Z,3649330000
2026-08-03T13:24:33Z,3658880000
2026-08-03T16:04:33Z,3613340000
2026-08-03T17:44:33Z,3736230000
2026-08-03T19:44:33Z,3742660000
2026-08-03T20:44:33Z,3694580000
2026-08-03T22:04:33Z,3632370000
2026-08-03T23:24:33Z,3745920000
2026-08-04T00:44:33Z,3825290000
2026-08-04T04:24:33Z,3958070000
2026-08-04T07:04:33Z,3897180000
2026-08-04T09:44:33Z,3655210000
2026-08-04T12:04:33Z,3664020000
2026-08-04T14:24:33Z,3662440000
2026-08-04T16:24:33Z,3640320000
2026-08-04T18:04:33Z,3749480000
2026-08-04T19:44:33Z,3680160000
2026-08-04T21:04:33Z,3731170000
2026-08-04T22:24:33Z,3698360000
2026-08-04T23:24:33Z,3682130000
2026-08-05T00:44:33Z,3697920000
2026-08-05T04:06:38Z,3709200000
2026-08-05T07:06:38Z,3698340000
2026-08-05T09:46:38Z,3671330000
2026-08-05T11:46:38Z,3613080000
2026-08-05T14:26:38Z,3710170000
2026-08-05T16:06:38Z,3682840000
2026-08-05T17:46:38Z,3681560000
2026-08-05T19:26:38Z,3714040000
2026-08-05T20:26:38Z,3651990000
2026-08-05T21:46:38Z,3707790000
2026-08-05T23:06:38Z,3703710000
2026-08-06T00:06:38Z,3693090000
2026-08-06T03:26:38Z,3738750000
2026-08-06T06:06:38Z,3740360000
2026-08-06T09:06:38Z,3687780000
2026-08-06T11:26:38Z,3671910000
2026-08-06T13:06:38Z,3642650000
2026-08-06T15:26:38Z,3743840000
2026-08-07T01:46:38Z,3666120000
2026-08-07T02:06:38Z,3661710000
2026-08-07T02:26:38Z,3664380000
2026-08-07T02:46:38Z,3667520000
2026-08-07T04:26:38Z,3679040000
2026-08-07T04:46:38Z,3681600000
2026-08-07T05:06:38Z,3685410000
2026-08-07T05:26:38Z,3689010000
2026-08-07T05:46:38Z,3692620000
2026-08-07T06:06:38Z,3694150000
2026-08-07T06:26:38Z,3697410000
2026-08-07T06:46:38Z,3699710000
2026-08-07T07:26:38Z,3687940000
2026-08-07T07:46:38Z,3679510000
2026-08-07T08:06:38Z,3674540000
2026-08-07T08:26:38Z,3670060000
2026-08-07T09:06:38Z,3658760000
2026-08-07T09:26:38Z,3651460000
2026-08-07T09:46:38Z,3643970000
2026-08-07T10:06:38Z,3637930000
2026-08-07T10:26:38Z,3633140000
2026-08-07T10:46:38Z,3631790000
2026-08-07T11:06:38Z,3641670000
2026-08-07T11:26:38Z,3640350000
2026-08-07T11:46:38Z,3642500000
2026-08-07T12:06:38Z,3653450000
2026-08-07T12:26:38Z,3669020000
2026-08-07T13:46:38Z,3682340000
2026-08-07T14:06:38Z,3676640000
2026-08-07T14:26:38Z,3655030000
2026-08-07T14:46:38Z,3632220000
2026-08-07T15:06:38Z,3610960000
2026-08-07T15:26:38Z,3614840000
2026-08-07T15:46:38Z,3647330000
2026-08-07T16:06:38Z,3679600000
2026-08-07T16:26:38Z,3711730000
2026-08-07T16:46:38Z,3741630000
2026-08-07T17:06:38Z,3767260000
2026-08-07T17:26:38Z,3767460000
2026-08-07T17:46:38Z,3770480000
2026-08-07T18:06:38Z,3758390000
2026-08-07T18:26:38Z,3741910000
2026-08-07T18:46:38Z,3723280000
2026-08-07T19:06:38Z,3703240000
2026-08-07T19:26:38Z,3684710000
2026-08-07T19:46:38Z,3671080000
2026-08-07T20:06:38Z,3658410000
2026-08-07T20:26:38Z,3652910000
2026-08-07T20:46:38Z,3646370000
2026-08-07T21:06:38Z,3637390000
2026-08-07T21:26:38Z,3619660000
2026-08-07T21:46:38Z,3606820000
2026-08-07T22:06:38Z,3602400000
2026-08-07T22:26:38Z,3604820000
2026-08-07T22:46:38Z,3605990000
2026-08-07T23:06:38Z,3616800000
2026-08-07T23:26:38Z,3640930000
2026-08-07T23:46:38Z,3665430000
2026-08-08T00:06:38Z,3678580000
2026-08-08T00:26:38Z,3681270000
2026-08-08T00:46:38Z,3681200000
2026-08-08T02:06:38Z,3693790000
2026-08-08T02:26:38Z,3706170000
2026-08-08T02:46:38Z,3718950000
2026-08-08T03:46:38Z,3744380000
2026-08-08T04:06:38Z,3752180000
2026-08-08T04:26:38Z,3759040000
2026-08-08T04:46:38Z,3764880000
2026-08-08T05:06:38Z,3770730000
2026-08-08T05:26:38Z,3774410000
2026-08-08T05:46:38Z,3768870000
2026-08-08T06:06:38Z,3760070000
2026-08-08T06:26:38Z,3748020000
2026-08-08T06:46:38Z,3739040000
2026-08-08T07:06:38Z,3729500000
2026-08-08T07:26:38Z,3714510000
2026-08-08T07:46:38Z,3691720000
2026-08-08T08:06:38Z,3666780000
2026-08-08T08:26:38Z,3640230000
2026-08-08T08:46:38Z,3613860000
2026-08-08T09:06:38Z,3591180000
2026-08-08T09:26:38Z,3580500000
2026-08-08T09:46:38Z,3576300000
2026-08-08T10:06:38Z,3572590000
2026-08-08T10:26:38Z,3564990000
2026-08-08T10:46:38Z,3562120000
2026-08-08T11:06:38Z,3565620000
2026-08-08T11:26:38Z,3591010000
2026-08-08T11:46:38Z,3617890000
2026-08-08T12:06:38Z,3644770000
2026-08-08T12:26:38Z,3673700000
2026-08-08T12:46:38Z,3695940000
2026-08-08T13:06:38Z,3711170000
2026-08-08T13:26:38Z,3708510000
2026-08-08T13:46:38Z,3703060000
2026-08-08T14:06:38Z,3684840000
2026-08-08T14:26:38Z,3664890000
2026-08-08T14:46:38Z,3644260000
2026-08-08T15:06:38Z,3638550000
2026-08-08T15:26:38Z,3645830000
2026-08-08T15:46:38Z,3654750000
2026-08-08T16:06:38Z,3657380000
2026-08-08T16:26:38Z,3658540000
2026-08-08T16:46:38Z,3659150000
2026-08-08T17:06:38Z,3657770000
2026-08-08T17:26:38Z,3653840000
2026-08-08T17:46:38Z,3639160000
2026-08-08T18:06:38Z,3617590000
2026-08-08T18:26:38Z,3605600000
2026-08-08T18:46:38Z,3597630000
2026-08-08T19:06:38Z,3592070000
2026-08-08T19:26:38Z,3581740000
2026-08-08T19:46:38Z,3572200000
2026-08-08T20:06:38Z,3581950000
2026-08-08T20:26:38Z,3591170000
2026-08-08T20:46:38Z,3611680000
2026-08-08T21:06:38Z,3623990000
2026-08-08T21:26:38Z,3632230000
2026-08-08T21:46:38Z,3635720000
2026-08-08T22:06:38Z,3632080000
2026-08-08T22:26:38Z,3628580000
2026-08-08T22:46:38Z,3627210000
2026-08-08T23:06:38Z,3625410000
2026-08-08T23:26:38Z,3620050000
2026-08-08T23:46:38Z,3606330000
2026-08-09T00:06:38Z,3591870000
2026-08-09T00:26:38Z,3582120000
2026-08-09T00:46:38Z,3581110000
2026-08-09T01:06:38Z,3582730000
2026-08-09T02:06:38Z,3586460000
2026-08-09T02:26:38Z,3591640000
2026-08-09T02:46:38Z,3598740000
2026-08-09T03:06:38Z,3609910000
2026-08-09T03:46:38Z,3627370000
2026-08-09T04:06:38Z,3635930000
2026-08-09T04:26:38Z,3644440000
2026-08-09T04:46:38Z,3653120000
2026-08-09T05:26:38Z,3665880000
2026-08-09T05:46:38Z,3673290000
2026-08-09T06:06:38Z,3680090000
2026-08-09T06:26:38Z,3686320000
2026-08-09T06:46:38Z,3691320000
2026-08-09T07:06:38Z,3697090000
2026-08-09T07:26:38Z,3693190000
2026-08-09T07:46:38Z,3685220000
2026-08-09T08:06:38Z,3674260000
2026-08-09T08:26:38Z,3665280000
2026-08-09T08:46:38Z,3654160000
2026-08-09T09:06:38Z,3640380000
2026-08-09T09:26:38Z,3626370000
2026-08-09T09:46:38Z,3617830000
2026-08-09T10:06:38Z,3615640000
2026-08-09T10:26:38Z,3617650000
